"","precio","superficie","distrito","fecha","ciudad","tipo"
"3436",1200000,360,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3437",275859,676,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3438",180000,90,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3439",210000,200,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3440",240000,78,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3441",85000,51,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3442",485000,489,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3443",2e+06,2029,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3444",120000,52,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3445",350000,75,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3446",79900,60,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3447",250000,244,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3448",323230,238,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3449",60000,99,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3450",84000,130,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3451",350000,425,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3452",199000,100,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3453",75000,70,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3454",130000,120,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3455",635000,700,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3456",176100,95,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3457",6e+05,412,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3458",179000,135,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3459",265000,123,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3460",35000,75,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3461",157000,260,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3462",199000,368,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3463",79000,70,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3464",77500,25,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3465",282600,214,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3466",219000,365,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3467",744377,291,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3468",705000,266,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3469",76000,30,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3470",150000,81,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3471",40000,35,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3472",149000,70,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3473",747800,266,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3474",9940071,8510,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3475",180000,76,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3476",257100,85,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3477",276700,110,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3478",119700,47,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3479",166100,94,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3480",160000,140,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3481",84000,99,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3482",144000,62,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3483",40000,33,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3484",165000,122,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3485",162200,95,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3486",225000,50,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3487",148470,130,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3488",59000,51,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3489",130000,46,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3490",75000,80,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3491",14000,12,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3492",119000,73,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3493",1e+05,40,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3494",130000,140,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3495",189000,90,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3496",170000,87,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3497",250000,140,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3498",55000,55,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3499",205336,114,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3500",79900,80,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3501",70000,44,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3502",78000,64,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3503",51220,45,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3504",185000,79,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3505",242683,113,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3506",60000,45,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3507",115000,60,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3508",420000,140,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3509",640000,835,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3510",330000,180,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3511",1e+05,95,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3512",120000,90,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3513",75000,50,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3514",185000,60,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3515",315000,210,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3516",53000,60,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3517",145000,77,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3518",2e+05,80,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3519",450000,300,"san-blas","Thu Jan 05 19:20:24 2017","madrid","venta"
"3520",220000,146,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3521",209000,88,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3522",140000,95,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3523",1e+06,301,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3524",5e+05,412,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3525",6500000,2001,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3526",75000,18,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3527",620000,360,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3528",9e+05,190,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3529",110000,95,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3530",4037000,1800,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3531",144000,90,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3532",156000,90,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3533",675000,360,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3534",750000,700,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3535",240000,202,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3536",250000,120,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3537",2500000,1200,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3538",450000,313,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3539",720000,380,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3540",2061856,1394,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3541",103000,88,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3542",160000,94,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3543",1164951,305,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3544",340000,220,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3545",380000,230,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3546",45000,43,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3547",145000,70,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3548",1080000,398,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3549",90000,161,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3550",69990,64,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3551",1030000,1100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3552",174000,116,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3553",180000,135,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3554",480000,665,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3555",1e+05,63,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3556",612400,206,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3557",6e+05,245,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3558",335000,220,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3559",1086700,363,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3560",195000,140,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3561",6500000,2000,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3562",259000,161,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3563",130000,108,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3564",287900,196,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3565",649100,223,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3566",125600,142,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3567",170000,178,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3568",509900,181,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3569",250000,75,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3570",280000,470,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3571",242500,79,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3572",225000,180,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3573",4e+05,380,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3574",260000,100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3575",190000,103,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3576",98500,64,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3577",69000,45,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3578",90000,38,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3579",1600000,298,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3580",754000,750,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3581",6500000,2200,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3582",6500000,2200,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3583",6500000,2000,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3584",2500000,1400,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3585",508000,130,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3586",1800000,706,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3587",2e+06,1600,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3588",660000,655,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3589",45800,45,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3590",1300000,230,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3591",1700000,198,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3592",1011800,357,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3593",1900000,1100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3594",99000,85,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3595",7500000,1195,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3596",6500000,500,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3597",1350000,951,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3598",520000,320,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3599",195000,148,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3600",385000,117,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3601",206000,170,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3602",99000,200,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3603",714000,420,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3604",99000,42,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3605",1520000,861,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3606",95000,60,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3607",1050000,289,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3608",5e+06,2656,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3609",65000,75,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3610",225000,150,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3611",150000,65,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3612",580000,90,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3613",1750000,312,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3614",570000,90,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3615",275000,52,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3616",1750000,580,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3617",40000,30,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3618",3e+05,162,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3619",145000,70,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3620",3e+06,1600,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3621",69900,72,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3622",135000,70,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3623",218000,169,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3624",173000,96,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3625",56000,22,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3626",599000,530,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3627",6e+06,1629,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3628",6500000,2230,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3629",150000,55,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3630",120000,39,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3631",1164951,325,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3632",425000,644,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3633",290000,160,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3634",115000,87,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3635",1e+05,74,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3636",135000,44,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3637",340000,364,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3638",250000,223,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3639",180000,112,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3640",180000,170,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3641",6e+05,700,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3642",80000,65,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3643",295000,108,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3644",925000,430,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3645",2e+05,85,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3646",360000,140,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3647",8e+05,260,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3648",145000,70,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3649",160000,83,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3650",1385000,418,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3651",180000,300,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3652",1100000,289,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3653",790000,380,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3654",1.1e+07,2200,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3655",131200,39,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3656",95600,28,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3657",89000,125,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3658",222800,71,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3659",1028100,181,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3660",426300,135,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3661",294300,99,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3662",1050000,817,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3663",75000,55,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3664",115000,40,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3665",1050000,820,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3666",250000,75,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3667",1276880,191,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3668",119000,70,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3669",425000,598,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3670",160000,52,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3671",150000,323,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3672",271000,100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3673",2e+05,123,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3674",6500000,2200,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3675",1495000,861,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3676",69000,160,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3677",335000,150,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3678",90000,70,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3679",2640000,706,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3680",2100000,210,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3681",149000,100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3682",165000,162,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3683",995000,378,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3684",1e+05,59,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3685",159700,287,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3686",110000,50,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3687",2e+05,80,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3688",250000,435,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3689",660000,650,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3690",166000,74,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3691",275000,100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3692",250000,72,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3693",90600,58,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3694",154900,230,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3695",250000,154,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3696",65000,25,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3697",65000,50,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3698",4500000,470,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3699",47300,20,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3700",6e+06,2000,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3701",82300,52,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3702",125000,151,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3703",1e+06,130,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3704",1e+06,180,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3705",247000,70,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3706",150000,75,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3707",65000,40,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3708",210000,130,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3709",98000,65,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3710",110000,54,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3711",85000,100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3712",650000,190,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3713",8e+06,800,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3714",1.5e+07,1947,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3715",5e+05,260,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3716",230000,94,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3717",39000,29,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3718",250000,74,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3719",67500,68,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3720",175000,70,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3721",65000,44,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3722",105000,116,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3723",73900,45,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3724",509900,177,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3725",4e+05,610,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3726",69000,100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3727",395000,180,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3728",55000,30,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3729",180000,300,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3730",650000,424,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3731",98000,100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3732",260000,100,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3733",85000,72,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3734",188000,160,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3735",250000,250,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3736",165000,75,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3737",80000,60,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3738",570000,92,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3739",7e+05,189,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3740",1150000,286,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3741",40600,25,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3742",165000,75,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3743",8e+05,260,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3744",160000,82,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3745",3e+05,120,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3746",175000,98,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3747",495000,610,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3748",1600000,298,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3749",1100000,270,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3750",145000,118,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3751",190000,103,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3752",59900,34,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3753",102000,78,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3754",7e+05,150,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3755",6500000,2000,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3756",720000,450,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3757",1028100,180,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3758",241000,151,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3759",145000,70,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3760",1e+05,108,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3761",7e+05,460,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3762",120000,50,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3763",160000,84,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3764",1277000,191,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3765",250000,118,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3766",4e+05,105,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3767",320000,340,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3768",69000,40,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3769",185000,160,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3770",8e+05,235,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3771",230000,333,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
"3772",466000,191,"tetuan","Thu Jan 05 19:20:24 2017","madrid","venta"
